Cross-Section Name,Cross-Section Title,Bmax - Left ROW Edge,Bmax - Right ROW Edge,Emax - Left ROW Edge,Emax - Right ROW Edge
Adjusted_for_Bmax_left,Bmax_l,15.000008655757929,15.000008655757929,0.326055771166462,0.326055771166462
Adjusted_for_Bmax_right,Bmax_r,9.999991652946015,9.999991652946015,0.31962314946832776,0.31962314946832776
