14P_ph2
Post-Project, Mile 7.54 to Mile 7.65
14P_PH2.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
-995.00    0.007    0.006    0.010    0.009    0.000    0.000    0.000    0.000
-990.00    0.007    0.007    0.010    0.009    0.000    0.000    0.000    0.000
-985.00    0.007    0.007    0.010    0.009    0.000    0.000    0.000    0.000
-980.00    0.007    0.007    0.010    0.009    0.000    0.000    0.000    0.000
-975.00    0.008    0.007    0.010    0.009    0.000    0.000    0.000    0.000
-970.00    0.008    0.007    0.010    0.009    0.000    0.000    0.000    0.000
-965.00    0.008    0.007    0.010    0.009    0.000    0.000    0.000    0.000
-960.00    0.008    0.007    0.011    0.010    0.000    0.000    0.000    0.000
-955.00    0.008    0.007    0.011    0.010    0.000    0.000    0.000    0.000
-950.00    0.008    0.007    0.011    0.010    0.000    0.000    0.000    0.000
-945.00    0.008    0.007    0.011    0.010    0.000    0.000    0.000    0.000
-940.00    0.008    0.008    0.011    0.010    0.000    0.000    0.000    0.000
-935.00    0.009    0.008    0.012    0.010    0.000    0.000    0.000    0.000
-930.00    0.009    0.008    0.012    0.011    0.000    0.000    0.000    0.000
-925.00    0.009    0.008    0.012    0.011    0.000    0.000    0.000    0.000
-920.00    0.009    0.008    0.012    0.011    0.000    0.000    0.000    0.000
-915.00    0.009    0.008    0.012    0.011    0.000    0.000    0.000    0.000
-910.00    0.009    0.008    0.012    0.011    0.000    0.000    0.000    0.000
-905.00    0.009    0.008    0.013    0.011    0.000    0.000    0.000    0.000
-900.00    0.010    0.009    0.013    0.012    0.000    0.000    0.000    0.000
-895.00    0.010    0.009    0.013    0.012    0.000    0.000    0.000    0.000
-890.00    0.010    0.009    0.013    0.012    0.000    0.000    0.000    0.000
-885.00    0.010    0.009    0.014    0.012    0.000    0.000    0.000    0.000
-880.00    0.010    0.009    0.014    0.012    0.000    0.000    0.000    0.000
-875.00    0.011    0.009    0.014    0.013    0.000    0.000    0.000    0.000
-870.00    0.011    0.009    0.014    0.013    0.000    0.000    0.000    0.000
-865.00    0.011    0.010    0.015    0.013    0.000    0.000    0.000    0.000
-860.00    0.011    0.010    0.015    0.013    0.000    0.000    0.000    0.000
-855.00    0.011    0.010    0.015    0.013    0.000    0.000    0.000    0.000
-850.00    0.012    0.010    0.015    0.014    0.000    0.000    0.000    0.000
-845.00    0.012    0.010    0.016    0.014    0.000    0.000    0.000    0.000
-840.00    0.012    0.010    0.016    0.014    0.000    0.000    0.000    0.000
-835.00    0.012    0.011    0.016    0.014    0.000    0.000    0.000    0.000
-830.00    0.012    0.011    0.016    0.015    0.000    0.000    0.000    0.000
-825.00    0.013    0.011    0.017    0.015    0.000    0.000    0.000    0.000
-820.00    0.013    0.011    0.017    0.015    0.000    0.000    0.000    0.000
-815.00    0.013    0.011    0.017    0.015    0.000    0.000    0.000    0.000
-810.00    0.013    0.012    0.018    0.016    0.000    0.000    0.000    0.000
-805.00    0.014    0.012    0.018    0.016    0.000    0.000    0.000    0.000
-800.00    0.014    0.012    0.018    0.016    0.000    0.000    0.000    0.000
-795.00    0.014    0.012    0.019    0.017    0.000    0.000    0.000    0.000
-790.00    0.014    0.012    0.019    0.017    0.000    0.000    0.000    0.000
-785.00    0.015    0.013    0.019    0.017    0.000    0.000    0.000    0.000
-780.00    0.015    0.013    0.020    0.017    0.000    0.000    0.000    0.000
-775.00    0.015    0.013    0.020    0.018    0.000    0.000    0.000    0.000
-770.00    0.016    0.013    0.021    0.018    0.000    0.000    0.000    0.000
-765.00    0.016    0.014    0.021    0.019    0.000    0.000    0.000    0.000
-760.00    0.016    0.014    0.021    0.019    0.000    0.000    0.000    0.000
-755.00    0.017    0.014    0.022    0.019    0.000    0.000    0.000    0.000
-750.00    0.017    0.014    0.022    0.020    0.000    0.000    0.000    0.000
-745.00    0.017    0.015    0.023    0.020    0.000    0.000    0.000    0.000
-740.00    0.018    0.015    0.023    0.020    0.000    0.000    0.000    0.000
-735.00    0.018    0.015    0.024    0.021    0.000    0.000    0.000    0.000
-730.00    0.018    0.016    0.024    0.021    0.000    0.000    0.000    0.000
-725.00    0.019    0.016    0.025    0.022    0.000    0.000    0.000    0.000
-720.00    0.019    0.016    0.025    0.022    0.000    0.000    0.000    0.000
-715.00    0.020    0.017    0.026    0.023    0.000    0.000    0.000    0.000
-710.00    0.020    0.017    0.026    0.023    0.000    0.000    0.000    0.000
-705.00    0.021    0.017    0.027    0.024    0.000    0.000    0.000    0.000
-700.00    0.021    0.018    0.027    0.024    0.000    0.000    0.000    0.000
-695.00    0.021    0.018    0.028    0.025    0.000    0.000    0.000    0.000
-690.00    0.022    0.018    0.029    0.025    0.000    0.000    0.000    0.000
-685.00    0.022    0.019    0.029    0.026    0.000    0.000    0.000    0.000
-680.00    0.023    0.019    0.030    0.026    0.000    0.000    0.000    0.000
-675.00    0.023    0.020    0.031    0.027    0.000    0.000    0.000    0.000
-670.00    0.024    0.020    0.031    0.027    0.000    0.000    0.000    0.000
-665.00    0.025    0.020    0.032    0.028    0.000    0.000    0.000    0.000
-660.00    0.025    0.021    0.033    0.029    0.000    0.000    0.000    0.000
-655.00    0.026    0.021    0.034    0.029    0.000    0.000    0.000    0.000
-650.00    0.026    0.022    0.034    0.030    0.000    0.000    0.000    0.000
-645.00    0.027    0.022    0.035    0.031    0.000    0.000    0.000    0.000
-640.00    0.028    0.023    0.036    0.031    0.000    0.000    0.000    0.000
-635.00    0.028    0.024    0.037    0.032    0.000    0.000    0.000    0.000
-630.00    0.029    0.024    0.038    0.033    0.000    0.000    0.000    0.000
-625.00    0.030    0.025    0.039    0.034    0.000    0.000    0.000    0.000
-620.00    0.031    0.025    0.040    0.035    0.000    0.000    0.000    0.000
