32P
Cross Section 32, Proposed
32P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
%-1275.00
-200.00  693.966  628.785  936.461  695.444    0.513    6.427    6.447    6.427
-195.00  632.542  676.463  926.128  742.482    0.807    5.918    5.973    5.942
-190.00  496.690  758.291  906.480  778.525    1.130    4.774    4.906    4.826
-185.00  386.960  801.777  890.273  802.068    1.263    3.853    4.055    3.864
-180.00  406.097  784.029  882.958  820.907    1.265    4.047    4.240    4.078
-175.00  541.447  691.543  878.292  833.173    1.124    5.237    5.357    5.300
-170.00  689.094  514.005  859.681  825.889    0.759    6.525    6.569    6.553
-165.00  756.225  288.815  809.501  783.726    0.267    7.142    7.147    7.143
-160.00  705.691  173.142  726.621  706.661    0.455    6.789    6.804    6.802
-155.00  578.555  249.268  629.968  614.072    0.698    5.757    5.799    5.798
-150.00  437.418  317.337  540.405  527.165    0.717    4.530    4.587    4.585
-145.00  315.890  345.675  468.271  456.656    0.628    3.407    3.465    3.462
-140.00  220.948  351.656  415.307  404.627    0.520    2.487    2.541    2.535
-135.00  149.693  349.097  379.838  369.660    0.434    1.778    1.830    1.816
-130.00  100.720  345.361  359.748  349.822    0.381    1.297    1.351    1.315
-125.00   82.845  343.741  353.583  343.766    0.363    1.124    1.181    1.124
-120.00  105.238  345.160  360.846  351.021    0.381    1.327    1.380    1.347
-115.00  156.096  348.701  382.045  372.050    0.433    1.823    1.874    1.861
-110.00  228.052  351.081  418.647  408.200    0.519    2.537    2.590    2.584
-105.00  323.308  344.954  472.781  461.411    0.626    3.458    3.514    3.512
-100.00  445.015  316.561  546.122  533.089    0.715    4.579    4.635    4.634
 -95.00  586.291  248.742  636.875  621.085    0.696    5.803    5.845    5.844
 -90.00  713.587  174.195  734.541  714.497    0.454    6.833    6.848    6.846
 -85.00  764.363  291.337  818.002  791.844    0.267    7.185    7.190    7.185
 -80.00  697.643  516.730  868.168  833.575    0.759    6.568    6.612    6.596
 -75.00  550.653  694.446  886.270  839.817    1.124    5.283    5.402    5.346
 -70.00  415.733  787.145  890.186  826.136    1.264    4.094    4.285    4.125
 -65.00  394.722  805.132  896.685  805.659    1.263    3.890    4.090    3.900
 -60.00  501.343  761.888  912.040  780.302    1.131    4.796    4.927    4.846
 -55.00  635.287  680.182  930.719  742.402    0.807    5.929    5.984    5.953
 -50.00  695.542  632.104  939.859  696.169    0.511    6.432    6.452    6.432
 -45.00  637.553  680.568  932.548  732.453    0.804    5.944    5.998    5.967
 -40.00  506.770  764.054  916.839  777.552    1.128    4.830    4.960    4.877
 -35.00  404.653  810.424  905.832  812.063    1.262    3.949    4.146    3.958
 -30.00  428.502  796.360  904.325  841.611    1.264    4.168    4.356    4.199
 -25.00  563.565  707.521  904.540  862.656    1.125    5.360    5.476    5.421
 -20.00  710.807  531.564  887.585  860.005    0.760    6.651    6.694    6.679
 -15.00  778.665  297.459  833.548  816.013    0.250    7.283    7.287    7.283
 -10.00  729.957  125.590  740.682  730.043    0.423    6.957    6.970    6.969
  -5.00  605.677  171.158  629.396  623.197    0.664    5.965    6.002    6.002
