Envsmpl1
Enviro Comparison 1
ENVSMPL1.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
-150.00    2.042    6.249    6.574    6.546    0.030    0.326    0.327    0.327
-149.00    2.025    6.359    6.674    6.645    0.031    0.335    0.336    0.336
-148.00    2.008    6.471    6.775    6.745    0.032    0.344    0.346    0.346
-147.00    1.989    6.586    6.879    6.848    0.033    0.354    0.355    0.355
-146.00    1.968    6.703    6.986    6.954    0.035    0.364    0.365    0.365
-145.00    1.946    6.822    7.095    7.061    0.036    0.374    0.376    0.376
-144.00    1.923    6.944    7.206    7.171    0.037    0.385    0.386    0.386
-143.00    1.899    7.069    7.320    7.284    0.038    0.396    0.398    0.397
-142.00    1.873    7.197    7.436    7.399    0.040    0.407    0.409    0.409
-141.00    1.846    7.327    7.556    7.517    0.041    0.419    0.421    0.421
-140.00    1.817    7.460    7.678    7.638    0.043    0.431    0.433    0.433
-139.00    1.787    7.596    7.803    7.762    0.044    0.444    0.446    0.446
-138.00    1.756    7.735    7.931    7.888    0.046    0.457    0.459    0.459
-137.00    1.724    7.876    8.063    8.018    0.047    0.471    0.473    0.473
-136.00    1.690    8.021    8.197    8.151    0.049    0.485    0.487    0.487
-135.00    1.655    8.169    8.335    8.287    0.051    0.499    0.502    0.502
-134.00    1.620    8.320    8.477    8.426    0.053    0.515    0.517    0.517
-133.00    1.584    8.475    8.621    8.569    0.055    0.530    0.533    0.533
-132.00    1.548    8.632    8.770    8.715    0.057    0.547    0.550    0.550
-131.00    1.512    8.793    8.922    8.866    0.059    0.564    0.567    0.567
-130.00    1.477    8.957    9.078    9.020    0.061    0.581    0.585    0.584
-129.00    1.444    9.125    9.239    9.177    0.063    0.600    0.603    0.603
-128.00    1.412    9.296    9.403    9.339    0.065    0.619    0.622    0.622
-127.00    1.384    9.471    9.572    9.505    0.068    0.638    0.642    0.642
-126.00    1.360    9.650    9.745    9.676    0.071    0.659    0.663    0.662
-125.00    1.341    9.832    9.923    9.851    0.073    0.680    0.684    0.684
-124.00    1.330   10.017   10.105   10.030    0.076    0.702    0.706    0.706
-123.00    1.327   10.207   10.293   10.214    0.079    0.725    0.730    0.729
-122.00    1.335   10.400   10.485   10.404    0.082    0.749    0.754    0.753
-121.00    1.354   10.597   10.683   10.598    0.085    0.774    0.779    0.778
-120.00    1.387   10.797   10.886   10.798    0.089    0.800    0.805    0.804
-119.00    1.434   11.002   11.095   11.003    0.092    0.827    0.832    0.831
-118.00    1.497   11.210   11.310   11.213    0.096    0.854    0.860    0.860
-117.00    1.575   11.422   11.531   11.430    0.100    0.883    0.889    0.889
-116.00    1.670   11.638   11.758   11.652    0.103    0.914    0.920    0.919
-115.00    1.781   11.858   11.991   11.881    0.108    0.945    0.951    0.951
-114.00    1.908   12.082   12.231   12.116    0.112    0.978    0.984    0.984
-113.00    2.052   12.309   12.479   12.358    0.116    1.012    1.018    1.018
-112.00    2.211   12.539   12.733   12.607    0.121    1.047    1.054    1.054
-111.00    2.386   12.774   12.995   12.863    0.126    1.084    1.091    1.091
-110.00    2.578   13.011   13.264   13.126    0.131    1.122    1.130    1.130
-109.00    2.785   13.252   13.542   13.398    0.136    1.162    1.170    1.170
-108.00    3.008   13.497   13.828   13.677    0.142    1.204    1.212    1.212
-107.00    3.248   13.744   14.122   13.964    0.148    1.247    1.256    1.255
-106.00    3.504   13.994   14.426   14.260    0.154    1.292    1.301    1.301
-105.00    3.777   14.246   14.738   14.564    0.160    1.339    1.348    1.348
-104.00    4.068   14.501   15.061   14.878    0.167    1.388    1.398    1.397
-103.00    4.377   14.758   15.393   15.201    0.173    1.438    1.449    1.449
-102.00    4.704   15.016   15.735   15.534    0.180    1.491    1.502    1.502
-101.00    5.050   15.276   16.089   15.878    0.188    1.546    1.558    1.558
-100.00    5.417   15.536   16.453   16.231    0.195    1.604    1.616    1.615
 -99.00    5.804   15.796   16.829   16.596    0.203    1.664    1.676    1.676
 -98.00    6.213   16.057   17.217   16.972    0.212    1.726    1.739    1.738
 -97.00    6.644   16.316   17.617   17.359    0.220    1.790    1.804    1.804
 -96.00    7.098   16.574   18.030   17.759    0.229    1.858    1.872    1.872
 -95.00    7.577   16.829   18.456   18.170    0.238    1.928    1.942    1.942
 -94.00    8.080   17.081   18.896   18.595    0.248    2.001    2.016    2.016
 -93.00    8.610   17.329   19.350   19.033    0.257    2.077    2.092    2.092
 -92.00    9.167   17.572   19.819   19.485    0.267    2.155    2.172    2.172
 -91.00    9.753   17.808   20.304   19.951    0.278    2.237    2.255    2.254
 -90.00   10.368   18.036   20.804   20.432    0.288    2.323    2.340    2.340
 -89.00   11.013   18.256   21.320   20.928    0.299    2.411    2.430    2.429
 -88.00   11.690   18.464   21.854   21.439    0.311    2.503    2.522    2.522
 -87.00   12.399   18.660   22.404   21.966    0.322    2.598    2.618    2.618
 -86.00   13.142   18.843   22.973   22.510    0.334    2.697    2.718    2.717
 -85.00   13.919   19.009   23.560   23.071    0.345    2.799    2.821    2.820
 -84.00   14.732   19.157   24.167   23.649    0.357    2.906    2.927    2.927
 -83.00   15.581   19.285   24.793   24.245    0.369    3.015    3.038    3.037
 -82.00   16.467   19.390   25.439   24.859    0.381    3.129    3.152    3.151
 -81.00   17.391   19.470   26.106   25.491    0.393    3.246    3.269    3.269
 -80.00   18.353   19.522   26.794   26.143    0.405    3.367    3.391    3.390
 -79.00   19.352   19.544   27.504   26.813    0.417    3.491    3.516    3.515
 -78.00   20.391   19.533   28.237   27.503    0.428    3.619    3.644    3.644
 -77.00   21.467   19.485   28.991   28.213    0.439    3.750    3.776    3.775
 -76.00   22.580   19.400   29.769   28.943    0.449    3.885    3.911    3.910
