17E
Cross Section 17, Existing
17E.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
 -20.00   14.007   38.449   40.921   39.847    0.161    0.309    0.349    0.339
 -19.00   15.400   37.576   40.609   39.569    0.155    0.354    0.387    0.379
 -18.00   16.819   36.561   40.245   39.242    0.149    0.399    0.426    0.420
 -17.00   18.223   35.415   39.829   38.868    0.142    0.442    0.464    0.459
 -16.00   19.581   34.149   39.364   38.447    0.135    0.483    0.501    0.498
 -15.00   20.868   32.773   38.853   37.982    0.126    0.522    0.537    0.534
 -14.00   22.067   31.301   38.298   37.475    0.117    0.558    0.570    0.568
 -13.00   23.162   29.748   37.702   36.927    0.108    0.591    0.601    0.599
 -12.00   24.141   28.129   37.068   36.342    0.098    0.622    0.629    0.627
 -11.00   24.997   26.460   36.400   35.722    0.088    0.648    0.654    0.653
 -10.00   25.725   24.756   35.702   35.071    0.078    0.672    0.676    0.675
  -9.00   26.323   23.033   34.977   34.391    0.068    0.692    0.695    0.694
  -8.00   26.789   21.306   34.229   33.687    0.058    0.708    0.711    0.710
  -7.00   27.127   19.590   33.462   32.961    0.049    0.722    0.723    0.723
  -6.00   27.341   17.899   32.679   32.219    0.041    0.732    0.733    0.732
  -5.00   27.436   16.245   31.885   31.462    0.033    0.738    0.739    0.738
  -4.00   27.420   14.639   31.083   30.695    0.028    0.742    0.742    0.742
  -3.00   27.300   13.091   30.276   29.922    0.024    0.743    0.743    0.743
  -2.00   27.085   11.610   29.469   29.145    0.023    0.741    0.741    0.741
  -1.00   26.786   10.202   28.663   28.368    0.024    0.737    0.737    0.737
   0.00   26.410    8.876   27.862   27.593    0.027    0.731    0.731    0.731
   1.00   25.968    7.636   27.068   26.823    0.030    0.722    0.723    0.723
   2.00   25.470    6.490   26.284   26.061    0.034    0.712    0.713    0.713
   3.00   24.924    5.443   25.511   25.309    0.037    0.701    0.702    0.702
   4.00   24.338    4.508   24.752   24.568    0.040    0.688    0.689    0.689
   5.00   23.720    3.700   24.007   23.840    0.043    0.674    0.676    0.676
   6.00   23.079    3.044   23.279   23.127    0.045    0.660    0.661    0.661
   7.00   22.420    2.578   22.568   22.430    0.047    0.644    0.646    0.646
   8.00   21.750    2.335   21.875   21.750    0.048    0.628    0.630    0.630
   9.00   21.073    2.318   21.200   21.087    0.049    0.612    0.614    0.614
  10.00   20.395    2.476   20.544   20.442    0.050    0.595    0.597    0.597
  11.00   19.719    2.739   19.908   19.815    0.050    0.578    0.580    0.580
  12.00   19.049    3.049   19.291   19.206    0.050    0.561    0.563    0.563
  13.00   18.388    3.370   18.694   18.617    0.050    0.544    0.546    0.546
  14.00   17.738    3.681   18.116   18.046    0.050    0.527    0.530    0.530
  15.00   17.101    3.974   17.557   17.493    0.049    0.511    0.513    0.513
  16.00   16.480    4.242   17.017   16.959    0.048    0.494    0.497    0.497
  17.00   15.874    4.485   16.496   16.443    0.048    0.478    0.481    0.481
  18.00   15.286    4.701   15.993   15.944    0.047    0.462    0.465    0.465
  19.00   14.716    4.891   15.507   15.463    0.046    0.447    0.449    0.449
  20.00   14.163    5.057   15.039   14.999    0.044    0.432    0.434    0.434
  21.00   13.630    5.200   14.588   14.552    0.043    0.417    0.419    0.419
  22.00   13.115    5.321   14.153   14.120    0.042    0.403    0.405    0.405
  23.00   12.619    5.422   13.734   13.704    0.041    0.389    0.391    0.391
  24.00   12.141    5.505   13.331   13.303    0.040    0.376    0.378    0.378
  25.00   11.681    5.572   12.942   12.916    0.038    0.363    0.365    0.365
  26.00   11.239    5.623   12.567   12.544    0.037    0.350    0.352    0.352
  27.00   10.815    5.660   12.207   12.185    0.036    0.338    0.340    0.340
  28.00   10.408    5.685   11.859   11.839    0.035    0.326    0.328    0.328
  29.00   10.017    5.698   11.524   11.506    0.033    0.315    0.317    0.317
  30.00    9.642    5.702   11.202   11.185    0.032    0.304    0.306    0.306
  31.00    9.283    5.696   10.891   10.876    0.031    0.294    0.295    0.295
  32.00    8.938    5.682   10.592   10.577    0.030    0.284    0.285    0.285
  33.00    8.608    5.661   10.303   10.290    0.029    0.274    0.275    0.275
  34.00    8.292    5.633   10.025   10.013    0.028    0.264    0.266    0.266
  35.00    7.989    5.600    9.757    9.746    0.027    0.255    0.257    0.257
  36.00    7.699    5.562    9.498    9.488    0.026    0.247    0.248    0.248
  37.00    7.422    5.519    9.249    9.240    0.025    0.238    0.240    0.240
  38.00    7.156    5.473    9.009    9.000    0.024    0.230    0.232    0.232
  39.00    6.901    5.423    8.777    8.769    0.023    0.223    0.224    0.224
  40.00    6.657    5.370    8.553    8.545    0.022    0.215    0.216    0.216
  41.00    6.423    5.315    8.337    8.330    0.021    0.208    0.209    0.209
  42.00    6.199    5.258    8.128    8.122    0.020    0.201    0.202    0.202
  43.00    5.984    5.199    7.927    7.921    0.019    0.195    0.196    0.196
  44.00    5.778    5.138    7.732    7.727    0.019    0.188    0.189    0.189
  45.00    5.581    5.076    7.544    7.539    0.018    0.182    0.183    0.183
  46.00    5.392    5.013    7.363    7.358    0.017    0.177    0.177    0.177
  47.00    5.211    4.950    7.187    7.183    0.017    0.171    0.172    0.172
  48.00    5.037    4.886    7.018    7.013    0.016    0.166    0.166    0.166
  49.00    4.871    4.821    6.853    6.850    0.015    0.160    0.161    0.161
  50.00    4.711    4.757    6.695    6.691    0.015    0.155    0.156    0.156
  51.00    4.558    4.692    6.541    6.538    0.014    0.151    0.151    0.151
  52.00    4.410    4.627    6.393    6.389    0.014    0.146    0.147    0.147
  53.00    4.269    4.563    6.249    6.246    0.013    0.141    0.142    0.142
  54.00    4.133    4.499    6.109    6.107    0.013    0.137    0.138    0.138
  55.00    4.003    4.435    5.974    5.972    0.012    0.133    0.134    0.134
  56.00    3.878    4.371    5.844    5.841    0.012    0.129    0.130    0.130
  57.00    3.758    4.309    5.717    5.715    0.011    0.125    0.126    0.126
  58.00    3.642    4.246    5.594    5.592    0.011    0.122    0.122    0.122
  59.00    3.531    4.185    5.475    5.473    0.010    0.118    0.118    0.118
  60.00    3.424    4.123    5.360    5.358    0.010    0.115    0.115    0.115
  61.00    3.321    4.063    5.248    5.246    0.010    0.111    0.112    0.112
  62.00    3.222    4.003    5.139    5.137    0.009    0.108    0.109    0.109
  63.00    3.127    3.945    5.034    5.032    0.009    0.105    0.105    0.105
  64.00    3.035    3.886    4.931    4.930    0.009    0.102    0.102    0.102
  65.00    2.947    3.829    4.832    4.830    0.008    0.099    0.100    0.100
  66.00    2.862    3.773    4.735    4.734    0.008    0.097    0.097    0.097
  67.00    2.780    3.717    4.642    4.640    0.008    0.094    0.094    0.094
  68.00    2.701    3.662    4.551    4.549    0.008    0.091    0.092    0.092
  69.00    2.625    3.608    4.462    4.461    0.007    0.089    0.089    0.089
  70.00    2.552    3.555    4.376    4.375    0.007    0.086    0.087    0.087
  71.00    2.481    3.503    4.292    4.291    0.007    0.084    0.084    0.084
  72.00    2.413    3.451    4.211    4.210    0.007    0.082    0.082    0.082
  73.00    2.347    3.401    4.132    4.131    0.006    0.080    0.080    0.080
  74.00    2.283    3.351    4.055    4.054    0.006    0.078    0.078    0.078
  75.00    2.222    3.302    3.980    3.979    0.006    0.076    0.076    0.076
  76.00    2.163    3.254    3.907    3.906    0.006    0.074    0.074    0.074
  77.00    2.106    3.206    3.836    3.835    0.006    0.072    0.072    0.072
  78.00    2.050    3.160    3.767    3.766    0.005    0.070    0.070    0.070
  79.00    1.997    3.114    3.700    3.699    0.005    0.068    0.069    0.069
  80.00    1.945    3.069    3.634    3.633    0.005    0.067    0.067    0.067
  81.00    1.896    3.025    3.570    3.570    0.005    0.065    0.065    0.065
  82.00    1.847    2.982    3.508    3.507    0.005    0.063    0.064    0.064
  83.00    1.801    2.940    3.447    3.447    0.005    0.062    0.062    0.062
  84.00    1.755    2.898    3.388    3.388    0.004    0.060    0.061    0.061
  85.00    1.712    2.857    3.330    3.330    0.004    0.059    0.059    0.059
  86.00    1.669    2.816    3.274    3.274    0.004    0.058    0.058    0.058
  87.00    1.629    2.777    3.219    3.219    0.004    0.056    0.056    0.056
  88.00    1.589    2.738    3.166    3.165    0.004    0.055    0.055    0.055
  89.00    1.551    2.700    3.113    3.113    0.004    0.054    0.054    0.054
  90.00    1.513    2.662    3.062    3.062    0.004    0.052    0.052    0.052
  91.00    1.477    2.626    3.013    3.012    0.004    0.051    0.051    0.051
  92.00    1.442    2.589    2.964    2.964    0.003    0.050    0.050    0.050
  93.00    1.408    2.554    2.917    2.916    0.003    0.049    0.049    0.049
  94.00    1.376    2.519    2.870    2.870    0.003    0.048    0.048    0.048
  95.00    1.344    2.485    2.825    2.825    0.003    0.047    0.047    0.047
  96.00    1.313    2.451    2.781    2.781    0.003    0.046    0.046    0.046
  97.00    1.283    2.418    2.738    2.737    0.003    0.045    0.045    0.045
  98.00    1.254    2.386    2.695    2.695    0.003    0.044    0.044    0.044
  99.00    1.226    2.354    2.654    2.654    0.003    0.043    0.043    0.043
 100.00    1.198    2.323    2.614    2.614    0.003    0.042    0.042    0.042
