Section 14 Proposed
test
14P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  31.00    0.552    9.417    9.433    9.431    0.021    0.096    0.098    0.097
  32.00    0.696    9.183    9.210    9.207    0.020    0.089    0.091    0.091
  33.00    0.830    8.955    8.993    8.991    0.018    0.083    0.086    0.085
  34.00    0.955    8.731    8.783    8.780    0.017    0.078    0.080    0.080
  35.00    1.069    8.513    8.580    8.576    0.016    0.073    0.075    0.074
  36.00    1.175    8.299    8.382    8.378    0.015    0.068    0.070    0.070
  37.00    1.273    8.091    8.190    8.186    0.015    0.064    0.065    0.065
  38.00    1.362    7.887    8.004    8.000    0.014    0.059    0.061    0.061
  39.00    1.444    7.689    7.824    7.819    0.013    0.055    0.057    0.057
  40.00    1.519    7.496    7.648    7.643    0.012    0.052    0.053    0.053
  41.00    1.588    7.307    7.478    7.473    0.012    0.048    0.050    0.049
  42.00    1.651    7.124    7.313    7.307    0.011    0.045    0.047    0.046
  43.00    1.707    6.946    7.152    7.147    0.010    0.042    0.043    0.043
  44.00    1.759    6.772    6.997    6.991    0.010    0.040    0.041    0.040
  45.00    1.805    6.603    6.845    6.839    0.009    0.037    0.038    0.038
  46.00    1.847    6.439    6.698    6.692    0.009    0.035    0.036    0.035
  47.00    1.885    6.279    6.556    6.549    0.008    0.033    0.034    0.033
  48.00    1.918    6.123    6.417    6.410    0.008    0.031    0.031    0.031
  49.00    1.948    5.972    6.282    6.275    0.007    0.029    0.030    0.029
  50.00    1.975    5.826    6.151    6.144    0.007    0.027    0.028    0.028
