Underground Proposed
Post-Project, Mile 7.65 to Mile 7.88
UND_P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
 -69.00    7.665    5.398    9.375    8.966    0.008    0.111    0.111    0.111
 -68.00    7.821    5.631    9.637    9.207    0.008    0.113    0.113    0.113
 -67.00    7.980    5.876    9.910    9.457    0.009    0.115    0.115    0.115
 -66.00    8.142    6.133   10.193    9.718    0.009    0.117    0.117    0.117
 -65.00    8.307    6.404   10.489    9.988    0.010    0.119    0.119    0.119
 -64.00    8.476    6.688   10.797   10.270    0.010    0.121    0.122    0.121
 -63.00    8.647    6.988   11.118   10.563    0.011    0.123    0.124    0.124
 -62.00    8.822    7.303   11.453   10.868    0.012    0.126    0.126    0.126
 -61.00    9.000    7.635   11.802   11.186    0.012    0.128    0.129    0.128
 -60.00    9.181    7.984   12.167   11.517    0.013    0.130    0.131    0.131
 -59.00    9.364    8.352   12.548   11.863    0.014    0.133    0.134    0.133
 -58.00    9.550    8.740   12.946   12.223    0.015    0.135    0.136    0.136
 -57.00    9.739    9.149   13.362   12.599    0.016    0.138    0.139    0.138
 -56.00    9.930    9.579   13.797   12.991    0.017    0.141    0.142    0.141
 -55.00   10.122   10.034   14.253   13.400    0.018    0.144    0.145    0.144
 -54.00   10.317   10.512   14.729   13.828    0.020    0.147    0.148    0.147
 -53.00   10.513   11.017   15.228   14.275    0.021    0.150    0.152    0.150
 -52.00   10.710   11.550   15.751   14.743    0.023    0.153    0.155    0.154
 -51.00   10.908   12.111   16.299   15.232    0.025    0.157    0.159    0.158
 -50.00   11.106   12.703   16.873   15.743    0.027    0.161    0.164    0.162
 -49.00   11.304   13.327   17.475   16.278    0.030    0.166    0.168    0.166
 -48.00   11.502   13.985   18.107   16.838    0.032    0.170    0.174    0.171
 -47.00   11.699   14.679   18.770   17.425    0.035    0.176    0.179    0.177
 -46.00   11.895   15.410   19.467   18.040    0.039    0.182    0.186    0.183
 -45.00   12.090   16.180   20.198   18.684    0.042    0.189    0.193    0.190
 -44.00   12.284   16.990   20.966   19.359    0.046    0.196    0.202    0.198
 -43.00   12.477   17.843   21.772   20.066    0.051    0.205    0.211    0.207
 -42.00   12.670   18.739   22.620   20.808    0.055    0.215    0.222    0.217
 -41.00   12.863   19.680   23.511   21.585    0.061    0.226    0.234    0.229
 -40.00   13.058   20.668   24.447   22.400    0.067    0.239    0.248    0.243
 -39.00   13.257   21.702   25.431   23.255    0.073    0.254    0.264    0.258
 -38.00   13.465   22.783   26.465   24.150    0.080    0.270    0.282    0.276
 -37.00   13.685   23.912   27.551   25.088    0.088    0.290    0.303    0.296
 -36.00   13.925   25.087   28.692   26.071    0.096    0.311    0.326    0.319
 -35.00   14.194   26.306   29.891   27.100    0.105    0.335    0.352    0.345
 -34.00   14.501   27.567   31.148   28.177    0.115    0.363    0.381    0.374
 -33.00   14.863   28.866   32.468   29.303    0.126    0.394    0.413    0.406
 -32.00   15.296   30.197   33.851   30.478    0.137    0.428    0.450    0.443
 -31.00   15.822   31.554   35.299   31.704    0.149    0.467    0.490    0.483
 -30.00   16.464   32.927   36.813   32.980    0.162    0.510    0.535    0.528
 -29.00   17.248   34.303   38.395   34.307    0.176    0.557    0.584    0.577
 -28.00   18.201   35.670   40.045   35.684    0.190    0.609    0.638    0.631
 -27.00   19.349   37.008   41.761   37.107    0.204    0.666    0.697    0.690
 -26.00   20.718   38.299   43.544   38.575    0.218    0.728    0.760    0.753
 -25.00   22.326   39.519   45.389   40.083    0.233    0.795    0.829    0.822
 -24.00   24.188   40.641   47.294   41.625    0.247    0.867    0.902    0.895
 -23.00   26.310   41.637   49.252   43.195    0.260    0.944    0.979    0.972
 -22.00   28.688   42.478   51.257   44.782    0.271    1.026    1.061    1.054
 -21.00   31.307   43.136   53.299   46.376    0.281    1.111    1.146    1.139
 -20.00   34.142   43.586   55.367   47.963    0.288    1.199    1.233    1.226
 -19.00   37.152   43.814   57.445   49.526    0.292    1.289    1.322    1.315
 -18.00   40.282   43.817   59.519   51.049    0.292    1.380    1.410    1.403
 -17.00   43.462   43.610   61.569   52.509    0.288    1.469    1.497    1.490
 -16.00   46.607   43.238   63.575   53.884    0.281    1.555    1.581    1.573
 -15.00   49.620   42.777   65.513   55.153    0.271    1.636    1.658    1.650
 -14.00   52.394   42.337   67.361   56.290    0.259    1.709    1.729    1.719
 -13.00   54.821   42.059   69.096   57.273    0.249    1.772    1.789    1.778
 -12.00   56.797   42.097   70.697   58.082    0.243    1.822    1.839    1.826
 -11.00   58.234   42.585   72.143   58.700    0.247    1.859    1.875    1.861
 -10.00   59.067   43.608   73.421   59.116    0.261    1.881    1.899    1.881
  -9.00   59.270   45.166   74.518   59.327    0.286    1.887    1.909    1.887
  -8.00   58.861   47.171   75.430   59.337    0.319    1.879    1.906    1.879
  -7.00   57.910   49.459   76.157   59.164    0.357    1.858    1.892    1.860
  -6.00   56.543   51.827   76.702   58.844    0.395    1.828    1.871    1.831
