Underground Cross Section
Post-Project, Mile 7.65 to Mile 7.88
XC_UND.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
 -69.00   38.782   27.802   47.718   45.703    0.081    1.105    1.108    1.107
 -68.00   39.571   28.991   49.054   46.936    0.084    1.126    1.129    1.127
 -67.00   40.376   30.240   50.445   48.218    0.088    1.146    1.150    1.148
 -66.00   41.198   31.553   51.893   49.550    0.093    1.167    1.171    1.169
 -65.00   42.037   32.934   53.402   50.936    0.098    1.189    1.193    1.191
 -64.00   42.892   34.386   54.974   52.378    0.103    1.211    1.215    1.213
 -63.00   43.764   35.914   56.613   53.879    0.109    1.233    1.238    1.235
 -62.00   44.651   37.522   58.323   55.442    0.115    1.256    1.261    1.258
 -61.00   45.554   39.215   60.108   57.070    0.122    1.280    1.285    1.281
 -60.00   46.472   40.997   61.971   58.766    0.130    1.304    1.310    1.306
 -59.00   47.404   42.874   63.916   60.535    0.139    1.328    1.336    1.331
 -58.00   48.349   44.852   65.949   62.380    0.148    1.354    1.362    1.356
 -57.00   49.307   46.936   68.075   64.305    0.159    1.381    1.390    1.383
 -56.00   50.277   49.132   70.297   66.314    0.171    1.408    1.419    1.411
 -55.00   51.257   51.447   72.622   68.411    0.184    1.437    1.449    1.440
 -54.00   52.246   53.887   75.056   70.603    0.198    1.468    1.481    1.471
 -53.00   53.242   56.460   77.604   72.893    0.215    1.500    1.515    1.503
 -52.00   54.245   59.173   80.274   75.287    0.232    1.535    1.552    1.538
 -51.00   55.251   62.033   83.071   77.791    0.252    1.572    1.592    1.576
 -50.00   56.260   65.050   86.004   80.410    0.274    1.612    1.635    1.617
 -49.00   57.269   68.230   89.079   83.151    0.298    1.656    1.683    1.662
 -48.00   58.277   71.583   92.306   86.020    0.325    1.705    1.735    1.712
 -47.00   59.282   75.116   95.691   89.025    0.354    1.759    1.794    1.767
 -46.00   60.282   78.840   99.245   92.172    0.387    1.819    1.860    1.829
 -45.00   61.277   82.761  102.977   95.469    0.423    1.887    1.934    1.899
 -44.00   62.266   86.890  106.896   98.924    0.463    1.963    2.017    1.979
 -43.00   63.250   91.233  111.013  102.545    0.506    2.050    2.112    2.070
 -42.00   64.231   95.799  115.338  106.340    0.555    2.149    2.220    2.173
 -41.00   65.214  100.594  119.883  110.317    0.608    2.262    2.342    2.292
 -40.00   66.207  105.623  124.658  114.486    0.666    2.391    2.482    2.428
 -39.00   67.222  110.892  129.676  118.855    0.730    2.538    2.641    2.583
 -38.00   68.275  116.402  134.948  123.433    0.800    2.705    2.821    2.760
 -37.00   69.390  122.152  140.485  128.229    0.877    2.895    3.025    2.961
 -36.00   70.601  128.139  146.301  133.250    0.960    3.111    3.256    3.190
 -35.00   71.950  134.353  152.406  138.504    1.051    3.355    3.516    3.448
 -34.00   73.493  140.782  158.811  143.998    1.150    3.630    3.808    3.739
 -33.00   75.302  147.406  165.527  149.737    1.256    3.939    4.134    4.064
 -32.00   77.464  154.198  172.563  155.727    1.370    4.285    4.498    4.428
