Section 18, Existing
test
18E.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
   8.00   62.792   22.680   66.762   66.479    0.116    1.526    1.530    1.527
   9.00   62.112   26.778   67.638   67.326    0.135    1.501    1.507    1.504
  10.00   61.085   30.945   68.476   68.131    0.155    1.468    1.476    1.472
  11.00   59.693   35.134   69.265   68.883    0.177    1.426    1.437    1.433
  12.00   57.923   39.292   69.992   69.568    0.200    1.376    1.391    1.386
  13.00   55.771   43.364   70.646   70.176    0.223    1.318    1.337    1.331
  14.00   53.246   47.297   71.219   70.699    0.246    1.251    1.275    1.269
  15.00   50.364   51.035   71.702   71.128    0.267    1.177    1.206    1.199
  16.00   47.154   54.528   72.089   71.460    0.287    1.095    1.132    1.123
  17.00   43.653   57.730   72.376   71.692    0.304    1.007    1.052    1.042
  18.00   39.908   60.602   72.562   71.822    0.319    0.915    0.969    0.957
  19.00   35.970   63.115   72.645   71.852    0.332    0.818    0.883    0.869
  20.00   31.902   65.244   72.626   71.786    0.341    0.719    0.796    0.779
  21.00   27.773   66.977   72.507   71.627    0.349    0.620    0.711    0.690
  22.00   23.669   68.305   72.290   71.380    0.353    0.522    0.630    0.603
  23.00   19.710   69.226   71.977   71.049    0.356    0.429    0.557    0.520
  24.00   16.083   69.740   71.570   70.637    0.356    0.346    0.496    0.445
  25.00   13.119   69.850   71.072   70.148    0.354    0.285    0.455    0.384
  26.00   11.361   69.561   70.483   69.582    0.351    0.260    0.436    0.351
  27.00   11.343   68.876   69.803   68.939    0.345    0.280    0.444    0.372
  28.00   13.001   67.799   69.034   68.218    0.338    0.336    0.476    0.425
  29.00   15.723   66.337   68.175   67.417    0.328    0.410    0.525    0.490
  30.00   18.949   64.499   67.225   66.532    0.317    0.493    0.586    0.560
  31.00   22.344   62.298   66.183   65.560    0.302    0.578    0.652    0.634
  32.00   25.715   59.753   65.051   64.499    0.286    0.662    0.721    0.706
  33.00   28.942   56.890   63.829   63.347    0.267    0.742    0.788    0.777
  34.00   31.940   53.744   62.519   62.106    0.246    0.816    0.852    0.844
  35.00   34.649   50.356   61.125   60.776    0.223    0.884    0.912    0.905
  36.00   37.022   46.774   59.653   59.362    0.198    0.945    0.965    0.960
  37.00   39.030   43.050   58.109   57.870    0.173    0.997    1.012    1.008
  38.00   40.652   39.240   56.501   56.309    0.148    1.041    1.051    1.048
  39.00   41.883   35.400   54.839   54.687    0.122    1.076    1.083    1.080
  40.00   42.728   31.583   53.134   53.016    0.099    1.102    1.106    1.104
  41.00   43.203   27.841   51.397   51.306    0.078    1.119    1.122    1.120
  42.00   43.331   24.217   49.639   49.572    0.061    1.128    1.130    1.128
  43.00   43.142   20.749   47.872   47.823    0.050    1.130    1.131    1.130
  44.00   42.671   17.468   46.108   46.073    0.048    1.125    1.126    1.125
  45.00   41.955   14.395   44.356   44.332    0.053    1.113    1.115    1.114
  46.00   41.032   11.545   42.626   42.610    0.061    1.097    1.098    1.098
  47.00   39.940    8.927   40.926   40.916    0.070    1.076    1.078    1.077
  48.00   38.715    6.543   39.264   39.258    0.078    1.051    1.053    1.053
  49.00   37.389    4.388   37.645   37.642    0.085    1.023    1.026    1.026
  50.00   35.991    2.457   36.075   36.074    0.091    0.992    0.996    0.996
  51.00   34.549    0.739   34.557   34.557    0.096    0.960    0.965    0.965
  52.00   33.084    0.785   33.093   33.093    0.099    0.927    0.932    0.932
  53.00   31.616    2.116   31.687   31.686    0.100    0.892    0.898    0.898
  54.00   30.160    3.276   30.337   30.336    0.101    0.858    0.864    0.864
  55.00   28.728    4.280   29.045   29.044    0.101    0.824    0.830    0.830
  56.00   27.331    5.142   27.810   27.808    0.100    0.789    0.796    0.796
  57.00   25.976    5.875   26.632   26.629    0.098    0.756    0.762    0.762
  58.00   24.669    6.493   25.509   25.505    0.096    0.723    0.729    0.729
  59.00   23.413    7.009   24.439   24.435    0.094    0.691    0.697    0.697
  60.00   22.210    7.435   23.422   23.417    0.091    0.660    0.666    0.666
  61.00   21.063    7.780   22.454   22.448    0.088    0.630    0.636    0.636
  62.00   19.971    8.054   21.534   21.528    0.085    0.601    0.607    0.607
  63.00   18.934    8.267   20.660   20.654    0.081    0.573    0.579    0.579
  64.00   17.951    8.426   19.830   19.823    0.078    0.547    0.552    0.552
  65.00   17.020    8.539   19.042   19.035    0.075    0.522    0.527    0.527
  66.00   16.140    8.610   18.293   18.286    0.071    0.497    0.502    0.502
  67.00   15.308    8.647   17.581   17.574    0.068    0.474    0.479    0.479
  68.00   14.523    8.653   16.906   16.899    0.065    0.452    0.457    0.457
  69.00   13.783    8.634   16.264   16.257    0.062    0.431    0.436    0.436
  70.00   13.085    8.592   15.654   15.647    0.059    0.411    0.416    0.416
  71.00   12.427    8.532   15.074   15.067    0.056    0.392    0.396    0.396
  72.00   11.807    8.457   14.523   14.516    0.053    0.375    0.378    0.378
  73.00   11.223    8.368   13.999   13.992    0.050    0.357    0.361    0.361
  74.00   10.672    8.268   13.500   13.493    0.048    0.341    0.345    0.345
  75.00   10.153    8.159   13.025   13.019    0.045    0.326    0.329    0.329
  76.00    9.664    8.043   12.573   12.567    0.043    0.311    0.314    0.314
  77.00    9.203    7.921   12.142   12.136    0.041    0.298    0.300    0.300
  78.00    8.768    7.795   11.732   11.726    0.039    0.285    0.287    0.287
  79.00    8.358    7.665   11.340   11.335    0.037    0.272    0.275    0.275
  80.00    7.971    7.532   10.967   10.962    0.035    0.260    0.263    0.263
  81.00    7.606    7.399   10.611   10.606    0.033    0.249    0.251    0.251
  82.00    7.261    7.264   10.271   10.266    0.031    0.239    0.241    0.241
  83.00    6.935    7.128    9.946    9.941    0.030    0.228    0.230    0.230
  84.00    6.628    6.993    9.635    9.631    0.028    0.219    0.221    0.221
  85.00    6.337    6.859    9.338    9.334    0.027    0.210    0.212    0.212
  86.00    6.062    6.725    9.054    9.050    0.025    0.201    0.203    0.203
  87.00    5.802    6.593    8.782    8.779    0.024    0.193    0.195    0.195
  88.00    5.555    6.462    8.522    8.519    0.023    0.185    0.187    0.187
  89.00    5.322    6.333    8.273    8.269    0.022    0.178    0.179    0.179
  90.00    5.101    6.206    8.034    8.031    0.021    0.171    0.172    0.172
  91.00    4.891    6.082    7.804    7.802    0.020    0.164    0.165    0.165
  92.00    4.693    5.959    7.585    7.582    0.019    0.158    0.159    0.159
  93.00    4.504    5.838    7.374    7.371    0.018    0.152    0.153    0.153
  94.00    4.325    5.720    7.171    7.169    0.017    0.146    0.147    0.147
  95.00    4.155    5.605    6.977    6.975    0.016    0.140    0.141    0.141
  96.00    3.993    5.491    6.790    6.788    0.015    0.135    0.136    0.136
  97.00    3.840    5.380    6.610    6.608    0.015    0.130    0.131    0.131
  98.00    3.694    5.272    6.437    6.436    0.014    0.125    0.126    0.126
  99.00    3.555    5.166    6.271    6.270    0.013    0.121    0.122    0.122
 100.00    3.423    5.063    6.111    6.110    0.013    0.117    0.117    0.117
