Section 32, Proposed
test
32P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
-218.00  411.411  808.395  907.062  831.065    1.279    3.984    4.184    3.991
-217.00  405.502  811.119  906.832  824.567    1.279    3.934    4.136    3.934
-216.00  405.597  811.234  906.979  817.927    1.274    3.936    4.137    3.937
-215.00  411.607  808.834  907.542  811.150    1.264    3.990    4.186    3.997
-214.00  423.125  803.999  908.542  804.224    1.250    4.093    4.279    4.110
-213.00  439.489  796.813  909.979  797.119    1.230    4.237    4.412    4.265
-212.00  459.869  787.372  911.830  789.788    1.204    4.416    4.577    4.454
-211.00  483.346  775.803  914.053  782.177    1.171    4.622    4.768    4.665
-210.00  508.975  762.285  916.588  774.219    1.131    4.845    4.975    4.891
-209.00  535.811  747.071  919.353  765.847    1.082    5.077    5.191    5.123
-208.00  562.935  730.514  922.251  757.000    1.025    5.311    5.409    5.353
-207.00  589.453  713.086  925.174  747.634    0.959    5.538    5.621    5.575
-206.00  614.504  695.390  927.999  737.742    0.886    5.752    5.820    5.782
-205.00  637.274  678.164  930.604  727.391    0.807    5.946    6.000    5.968
-204.00  657.009  662.253  932.867  716.800    0.725    6.113    6.156    6.128
-203.00  673.038  648.560  934.671  706.516    0.646    6.249    6.282    6.257
-202.00  684.800  637.961  935.919  697.836    0.578    6.348    6.374    6.352
-201.00  691.866  631.202  936.533  693.340    0.530    6.408    6.430    6.409
-200.00  693.966  628.784  936.461  695.444    0.513    6.427    6.447    6.427
-199.00  691.003  630.884  935.681  702.886    0.530    6.403    6.425    6.404
-198.00  683.053  637.320  934.204  712.681    0.578    6.338    6.364    6.342
-197.00  670.367  647.583  932.071  723.010    0.647    6.233    6.266    6.243
-196.00  653.351  660.925  929.348  733.059    0.725    6.092    6.135    6.108
-195.00  632.542  676.463  926.127  742.482    0.807    5.918    5.973    5.942
-194.00  608.589  693.291  922.514  751.150    0.886    5.718    5.786    5.750
-193.00  582.218  710.560  918.625  759.038    0.959    5.496    5.579    5.536
-192.00  554.216  727.531  914.580  766.182    1.025    5.260    5.359    5.306
-191.00  525.417  743.598  910.495  772.649    1.082    5.017    5.132    5.067
-190.00  496.690  758.291  906.480  778.525    1.130    4.774    4.906    4.826
-189.00  468.943  771.255  902.631  783.899    1.171    4.539    4.688    4.589
-188.00  443.121  782.240  899.030  788.863    1.204    4.321    4.486    4.365
-187.00  420.200  791.067  895.742  793.500    1.229    4.129    4.308    4.163
-186.00  401.166  797.610  892.814  797.882    1.249    3.970    4.162    3.992
-185.00  386.960  801.777  890.272  802.068    1.263    3.853    4.055    3.864
-184.00  378.384  803.488  888.126  806.100    1.273    3.785    3.993    3.787
-183.00  375.991  802.663  886.362  810.004    1.277    3.771    3.981    3.771
-182.00  379.988  799.215  884.950  813.785    1.278    3.811    4.019    3.817
-181.00  390.195  793.044  883.839  817.431    1.273    3.904    4.107    3.922
-180.00  406.097  784.029  882.958  820.907    1.265    4.047    4.240    4.078
-179.00  426.930  772.038  882.220  824.159    1.250    4.232    4.413    4.277
-178.00  451.807  756.929  881.517  827.114    1.230    4.451    4.618    4.506
-177.00  479.796  738.559  880.723  829.678    1.203    4.697    4.849    4.759
-176.00  509.973  716.798  879.700  831.740    1.168    4.962    5.098    5.026
-175.00  541.447  691.543  878.292  833.173    1.124    5.237    5.357    5.300
-174.00  573.355  662.743  876.336  833.838    1.071    5.516    5.619    5.575
-173.00  604.865  630.415  873.662  833.587    1.008    5.791    5.878    5.843
-172.00  635.170  594.671  870.101  832.273    0.935    6.055    6.126    6.100
-171.00  663.491  555.744  865.489  829.751    0.852    6.301    6.359    6.338
-170.00  689.094  514.005  859.681  825.889    0.759    6.525    6.569    6.553
-169.00  711.303  469.990  852.550  820.576    0.659    6.721    6.753    6.741
-168.00  729.528  424.417  844.003  813.730    0.554    6.884    6.906    6.896
-167.00  743.292  378.208  833.981  805.304    0.448    7.010    7.024    7.016
-166.00  752.253  332.525  822.471  795.290    0.348    7.096    7.105    7.099
-165.00  756.225  288.815  809.501  783.726    0.267    7.142    7.147    7.143
-164.00  755.184  248.902  795.145  770.690    0.228    7.147    7.151    7.147
-163.00  749.266  215.052  779.517  756.300    0.247    7.112    7.116    7.113
-162.00  738.757  189.874  762.768  740.710    0.306    7.038    7.045    7.043
