Section 18, Proposed
test
18P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 -26.00   13.567   29.911   32.845   30.394    0.188    0.664    0.690    0.674
 -25.00   12.970   30.470   33.116   30.656    0.194    0.626    0.655    0.636
 -24.00   12.673   30.844   33.346   30.871    0.197    0.590    0.623    0.600
 -23.00   12.717   31.032   33.537   31.042    0.200    0.558    0.593    0.566
 -22.00   13.105   31.037   33.690   31.169    0.200    0.530    0.566    0.536
 -21.00   13.796   30.866   33.808   31.256    0.199    0.507    0.544    0.511
 -20.00   14.723   30.530   33.894   31.303    0.196    0.490    0.528    0.492
 -19.00   15.813   30.043   33.951   31.315    0.192    0.479    0.516    0.480
 -18.00   16.999   29.423   33.981   31.294    0.187    0.474    0.510    0.475
 -17.00   18.223   28.689   33.987   31.244    0.181    0.475    0.509    0.475
 -16.00   19.441   27.863   33.975   31.168    0.175    0.480    0.511    0.481
 -15.00   20.619   26.966   33.946   31.069    0.169    0.489    0.517    0.490
 -14.00   21.735   26.021   33.904   30.952    0.163    0.500    0.525    0.501
 -13.00   22.771   25.050   33.853   30.821    0.157    0.512    0.535    0.513
 -12.00   23.718   24.076   33.796   30.679    0.151    0.524    0.546    0.526
 -11.00   24.570   23.118   33.737   30.530    0.147    0.537    0.556    0.538
 -10.00   25.328   22.197   33.678   30.379    0.144    0.549    0.567    0.550
  -9.00   25.993   21.327   33.622   30.228    0.141    0.560    0.577    0.561
  -8.00   26.570   20.523   33.573   30.082    0.140    0.570    0.587    0.571
  -7.00   27.067   19.794   33.532   29.944    0.140    0.580    0.597    0.581
  -6.00   27.491   19.147   33.502   29.818    0.140    0.589    0.606    0.590
  -5.00   27.854   18.584   33.485   29.709    0.142    0.598    0.615    0.599
  -4.00   28.166   18.103   33.482   29.618    0.144    0.607    0.624    0.608
  -3.00   28.435   17.700   33.494   29.549    0.146    0.617    0.634    0.617
  -2.00   28.674   17.367   33.523   29.506    0.148    0.626    0.644    0.627
  -1.00   28.891   17.094   33.569   29.491    0.151    0.637    0.654    0.638
   0.00   29.093   16.872   33.632   29.505    0.153    0.649    0.666    0.650
   1.00   29.289   16.692   33.711   29.550    0.154    0.661    0.679    0.663
   2.00   29.482   16.545   33.807   29.628    0.156    0.675    0.693    0.677
   3.00   29.673   16.427   33.917   29.737    0.156    0.691    0.708    0.692
   4.00   29.863   16.338   34.040   29.878    0.156    0.707    0.724    0.709
   5.00   30.047   16.281   34.174   30.047    0.154    0.724    0.740    0.726
   6.00   30.218   16.264   34.317   30.242    0.152    0.742    0.757    0.743
   7.00   30.365   16.302   34.465   30.460    0.150    0.759    0.774    0.761
   8.00   30.477   16.411   34.615   30.695    0.146    0.776    0.790    0.777
   9.00   30.538   16.611   34.764   30.943    0.142    0.792    0.804    0.793
  10.00   30.531   16.922   34.907   31.198    0.138    0.806    0.818    0.807
  11.00   30.439   17.360   35.041   31.453    0.134    0.818    0.829    0.818
  12.00   30.242   17.938   35.162   31.702    0.130    0.827    0.837    0.827
  13.00   29.924   18.657   35.264   31.939    0.127    0.833    0.843    0.833
  14.00   29.470   19.511   35.344   32.158    0.126    0.835    0.845    0.835
  15.00   28.866   20.486   35.397   32.353    0.126    0.834    0.843    0.834
  16.00   28.105   21.556   35.420   32.517    0.129    0.828    0.838    0.828
  17.00   27.180   22.693   35.408   32.647    0.133    0.818    0.829    0.819
  18.00   26.094   23.863   35.360   32.736    0.139    0.804    0.816    0.806
  19.00   24.851   25.030   35.272   32.782    0.145    0.787    0.800    0.789
  20.00   23.465   26.160   35.141   32.782    0.153    0.766    0.781    0.769
  21.00   21.952   27.218   34.968   32.733    0.160    0.743    0.760    0.746
  22.00   20.339   28.176   34.749   32.633    0.167    0.718    0.737    0.721
  23.00   18.655   29.005   34.487   32.482    0.173    0.692    0.713    0.696
  24.00   16.939   29.686   34.179   32.280    0.178    0.666    0.689    0.670
  25.00   15.239   30.202   33.828   32.028    0.181    0.641    0.666    0.645
  26.00   13.609   30.540   33.435   31.726    0.183    0.619    0.646    0.622
  27.00   12.119   30.695   33.001   31.377    0.183    0.600    0.627    0.602
  28.00   10.850   30.665   32.528   30.983    0.182    0.585    0.613    0.586
  29.00    9.889   30.454   32.019   30.547    0.179    0.575    0.602    0.575
  30.00    9.312   30.069   31.477   30.071    0.174    0.569    0.595    0.569
  31.00    9.151   29.519   30.905   29.559    0.168    0.568    0.592    0.568
  32.00    9.374   28.820   30.306   29.016    0.161    0.570    0.593    0.571
  33.00    9.894   27.985   29.682   28.443    0.153    0.577    0.597    0.577
  34.00   10.605   27.033   29.038   27.845    0.144    0.585    0.603    0.586
  35.00   11.413   25.980   28.377   27.226    0.135    0.595    0.610    0.596
  36.00   12.247   24.847   27.701   26.589    0.125    0.606    0.619    0.607
  37.00   13.056   23.651   27.015   25.938    0.114    0.617    0.628    0.618
  38.00   13.807   22.409   26.321   25.276    0.104    0.628    0.636    0.628
  39.00   14.478   21.140   25.623   24.607    0.095    0.637    0.644    0.637
  40.00   15.058   19.859   24.923   23.933    0.085    0.645    0.650    0.645
  41.00   15.542   18.580   24.223   23.259    0.076    0.651    0.655    0.651
  42.00   15.926   17.317   23.527   22.585    0.069    0.655    0.659    0.655
  43.00   16.215   16.080   22.836   21.916    0.061    0.657    0.660    0.657
  44.00   16.411   14.881   22.154   21.253    0.055    0.658    0.660    0.658
  45.00   16.521   13.728   21.480   20.598    0.051    0.656    0.658    0.656
  46.00   16.551   12.627   20.818   19.953    0.047    0.653    0.654    0.653
  47.00   16.509   11.586   20.169   19.319    0.044    0.648    0.649    0.648
  48.00   16.402   10.607   19.533   18.699    0.043    0.641    0.642    0.641
  49.00   16.238    9.695   18.912   18.092    0.042    0.633    0.634    0.633
  50.00   16.024    8.852   18.306   17.500    0.042    0.624    0.625    0.624
  51.00   15.767    8.081   17.717   16.924    0.042    0.613    0.615    0.614
  52.00   15.474    7.382   17.144   16.364    0.043    0.602    0.603    0.603
  53.00   15.151    6.755   16.589   15.821    0.044    0.590    0.591    0.591
  54.00   14.804    6.201   16.051   15.294    0.044    0.577    0.579    0.578
  55.00   14.439    5.718   15.530   14.784    0.045    0.564    0.565    0.565
  56.00   14.059    5.303   15.026   14.291    0.045    0.550    0.552    0.551
  57.00   13.669    4.955   14.539   13.815    0.045    0.536    0.538    0.537
  58.00   13.272    4.669   14.069   13.356    0.045    0.521    0.523    0.523
  59.00   12.872    4.440   13.616   12.913    0.045    0.507    0.509    0.509
  60.00   12.472    4.261   13.180   12.486    0.045    0.492    0.494    0.494
  61.00   12.073    4.127   12.759   12.075    0.045    0.478    0.480    0.480
  62.00   11.679    4.029   12.354   11.680    0.044    0.464    0.466    0.466
  63.00   11.289    3.961   11.964   11.299    0.044    0.449    0.452    0.451
  64.00   10.907    3.917   11.589   10.933    0.043    0.435    0.438    0.437
  65.00   10.533    3.890   11.228   10.581    0.042    0.422    0.424    0.424
  66.00   10.167    3.876   10.881   10.243    0.041    0.408    0.410    0.410
  67.00    9.812    3.870   10.547    9.918    0.040    0.395    0.397    0.397
  68.00    9.466    3.870   10.227    9.606    0.039    0.382    0.384    0.384
  69.00    9.131    3.872    9.918    9.306    0.038    0.369    0.371    0.371
  70.00    8.806    3.876    9.622    9.018    0.037    0.357    0.359    0.359
  71.00    8.493    3.878    9.336    8.741    0.036    0.345    0.347    0.347
  72.00    8.190    3.879    9.062    8.475    0.035    0.334    0.336    0.336
  73.00    7.898    3.877    8.799    8.219    0.034    0.323    0.324    0.324
  74.00    7.617    3.872    8.545    7.973    0.033    0.312    0.313    0.313
  75.00    7.347    3.864    8.301    7.737    0.032    0.301    0.303    0.303
  76.00    7.087    3.853    8.067    7.511    0.031    0.291    0.293    0.293
  77.00    6.837    3.839    7.841    7.292    0.029    0.281    0.283    0.283
  78.00    6.597    3.822    7.624    7.083    0.028    0.272    0.273    0.273
  79.00    6.367    3.801    7.415    6.881    0.027    0.263    0.264    0.264
  80.00    6.146    3.778    7.214    6.687    0.026    0.254    0.255    0.255
  81.00    5.934    3.752    7.020    6.501    0.026    0.245    0.247    0.247
  82.00    5.731    3.723    6.834    6.321    0.025    0.237    0.238    0.238
  83.00    5.536    3.692    6.654    6.149    0.024    0.229    0.231    0.230
  84.00    5.349    3.660    6.481    5.982    0.023    0.222    0.223    0.223
  85.00    5.170    3.625    6.314    5.822    0.022    0.214    0.216    0.215
  86.00    4.999    3.589    6.153    5.668    0.021    0.207    0.208    0.208
  87.00    4.834    3.551    5.998    5.519    0.020    0.201    0.202    0.202
  88.00    4.677    3.512    5.849    5.376    0.020    0.194    0.195    0.195
  89.00    4.526    3.472    5.704    5.238    0.019    0.188    0.189    0.189
  90.00    4.381    3.432    5.565    5.105    0.018    0.182    0.183    0.183
  91.00    4.242    3.390    5.431    4.977    0.017    0.176    0.177    0.177
  92.00    4.110    3.348    5.301    4.853    0.017    0.170    0.171    0.171
  93.00    3.982    3.306    5.175    4.733    0.016    0.165    0.166    0.166
  94.00    3.860    3.263    5.054    4.618    0.016    0.160    0.160    0.160
  95.00    3.743    3.219    4.937    4.507    0.015    0.155    0.155    0.155
  96.00    3.630    3.176    4.824    4.399    0.014    0.150    0.151    0.151
  97.00    3.523    3.133    4.714    4.295    0.014    0.145    0.146    0.146
  98.00    3.419    3.090    4.608    4.195    0.013    0.141    0.141    0.141
  99.00    3.320    3.046    4.506    4.098    0.013    0.137    0.137    0.137
 100.00    3.225    3.003    4.407    4.004    0.012    0.132    0.133    0.133
