xc1
test cross section
XC1.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
  25.00    5.910    6.860    9.055    7.117    0.710    3.206    3.284    3.269
  26.00    5.614    6.646    8.700    6.830    0.672    2.997    3.071    3.057
  27.00    5.341    6.424    8.355    6.551    0.634    2.799    2.870    2.857
  28.00    5.090    6.197    8.020    6.280    0.595    2.615    2.682    2.669
  29.00    4.859    5.968    7.696    6.019    0.557    2.442    2.505    2.493
  30.00    4.645    5.740    7.384    5.768    0.520    2.282    2.340    2.329
  31.00    4.449    5.513    7.084    5.526    0.484    2.133    2.187    2.176
  32.00    4.267    5.291    6.797    5.295    0.449    1.995    2.045    2.035
  33.00    4.098    5.074    6.522    5.074    0.417    1.867    1.913    1.904
  34.00    3.940    4.863    6.259    4.863    0.386    1.749    1.791    1.783
  35.00    3.793    4.659    6.008    4.662    0.358    1.640    1.679    1.671
  36.00    3.654    4.463    5.768    4.471    0.331    1.540    1.575    1.567
  37.00    3.523    4.275    5.540    4.288    0.306    1.447    1.479    1.472
  38.00    3.400    4.095    5.322    4.115    0.284    1.361    1.391    1.384
  39.00    3.283    3.923    5.115    3.950    0.262    1.282    1.309    1.303
  40.00    3.172    3.759    4.918    3.793    0.243    1.209    1.233    1.228
  41.00    3.066    3.603    4.731    3.645    0.225    1.142    1.164    1.159
  42.00    2.965    3.454    4.552    3.503    0.208    1.079    1.099    1.095
  43.00    2.869    3.313    4.382    3.369    0.193    1.021    1.040    1.035
  44.00    2.776    3.179    4.221    3.241    0.179    0.968    0.984    0.981
  45.00    2.688    3.052    4.067    3.120    0.167    0.918    0.933    0.930
  46.00    2.603    2.931    3.920    3.004    0.155    0.872    0.886    0.882
  47.00    2.522    2.817    3.781    2.894    0.144    0.829    0.842    0.839
  48.00    2.444    2.708    3.648    2.790    0.134    0.789    0.801    0.798
  49.00    2.369    2.606    3.522    2.691    0.125    0.752    0.762    0.760
  50.00    2.297    2.508    3.401    2.596    0.117    0.717    0.727    0.725
