und_E
Underground Lines, Existing
UND_E.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
 -69.00   41.843   25.012   48.748   46.508    0.100    1.257    1.261    1.259
 -68.00   42.723   26.148   50.090   47.737    0.104    1.285    1.290    1.288
 -67.00   43.624   27.343   51.485   49.013    0.108    1.315    1.319    1.318
 -66.00   44.545   28.602   52.937   50.339    0.112    1.345    1.350    1.348
 -65.00   45.486   29.927   54.449   51.717    0.117    1.376    1.381    1.380
 -64.00   46.448   31.323   56.023   53.150    0.122    1.408    1.414    1.412
 -63.00   47.430   32.794   57.663   54.639    0.128    1.441    1.447    1.444
 -62.00   48.432   34.344   59.373   56.189    0.134    1.475    1.481    1.478
 -61.00   49.453   35.977   61.155   57.802    0.140    1.509    1.516    1.513
 -60.00   50.494   37.700   63.015   59.481    0.147    1.544    1.551    1.548
 -59.00   51.553   39.516   64.956   61.230    0.155    1.581    1.588    1.585
 -58.00   52.631   41.432   66.982   63.053    0.164    1.618    1.626    1.622
 -57.00   53.726   43.453   69.099   64.952    0.173    1.657    1.666    1.661
 -56.00   54.837   45.586   71.310   66.933    0.184    1.696    1.706    1.701
 -55.00   55.963   47.837   73.622   68.999    0.195    1.737    1.748    1.742
 -54.00   57.103   50.213   76.040   71.154    0.208    1.780    1.792    1.785
 -53.00   58.255   52.721   78.569   73.404    0.222    1.824    1.838    1.829
 -52.00   59.417   55.369   81.217   75.754    0.238    1.870    1.885    1.875
 -51.00   60.588   58.164   83.988   78.208    0.255    1.918    1.935    1.923
 -50.00   61.765   61.115   86.890   80.772    0.275    1.968    1.987    1.974
 -49.00   62.946   64.229   89.931   83.452    0.296    2.021    2.043    2.028
 -48.00   64.129   67.516   93.118   86.254    0.320    2.077    2.102    2.085
 -47.00   65.310   70.985   96.459   89.183    0.346    2.137    2.165    2.145
 -46.00   66.488   74.644   99.962   92.247    0.375    2.201    2.233    2.210
 -45.00   67.659   78.502  103.636   95.451    0.408    2.271    2.307    2.281
 -44.00   68.822   82.569  107.490   98.804    0.443    2.346    2.387    2.357
 -43.00   69.975   86.852  111.533  102.311    0.483    2.428    2.475    2.441
 -42.00   71.117   91.360  115.776  105.981    0.527    2.518    2.572    2.534
 -41.00   72.249   96.099  120.229  109.821    0.576    2.618    2.680    2.637
 -40.00   73.374  101.077  124.901  113.837    0.629    2.729    2.801    2.752
 -39.00   74.497  106.297  129.804  118.037    0.688    2.853    2.935    2.881
 -38.00   75.628  111.763  134.947  122.428    0.753    2.993    3.086    3.027
 -37.00   76.781  117.475  140.342  127.017    0.824    3.151    3.257    3.191
 -36.00   77.979  123.429  145.998  131.810    0.902    3.328    3.448    3.378
 -35.00   79.250  129.619  151.926  136.813    0.987    3.529    3.665    3.589
 -34.00   80.638  136.031  158.136  142.029    1.079    3.756    3.908    3.828
 -33.00   82.195  142.649  164.635  147.462    1.178    4.013    4.182    4.098
 -32.00   83.994  149.445  171.431  153.114    1.285    4.301    4.489    4.401
 -31.00   86.121  156.385  178.530  158.983    1.399    4.625    4.833    4.742
 -30.00   88.683  163.424  185.936  165.066    1.520    4.988    5.215    5.123
 -29.00   91.804  170.505  193.649  171.357    1.648    5.393    5.639    5.546
 -28.00   95.618  177.558  201.667  177.844    1.780    5.842    6.107    6.013
 -27.00  100.270  184.498  209.985  184.511    1.915    6.337    6.620    6.526
 -26.00  105.898  191.226  218.591  191.339    2.051    6.880    7.180    7.086
 -25.00  112.628  197.626  227.467  198.298    2.185    7.472    7.785    7.693
 -24.00  120.558  203.571  236.591  205.353    2.313    8.111    8.435    8.344
 -23.00  129.745  208.921  245.931  212.459    2.431    8.796    9.126    9.037
 -22.00  140.197  213.534  255.445  219.563    2.534    9.523    9.854    9.766
 -21.00  151.861  217.272  265.083  226.601    2.617   10.285   10.612   10.526
 -20.00  164.613  220.019  274.783  233.496    2.673   11.074   11.391   11.306
 -19.00  178.257  221.695  284.472  240.164    2.696   11.878   12.180   12.095
 -18.00  192.516  222.290  294.066  246.509    2.683   12.682   12.963   12.878
 -17.00  207.031  221.885  303.471  252.428    2.632   13.470   13.724   13.638
 -16.00  221.367  220.692  312.583  257.812    2.544   14.219   14.445   14.356
 -15.00  235.022  219.074  321.293  262.554    2.429   14.908   15.105   15.011
 -14.00  247.449  217.559  329.489  266.555    2.306   15.512   15.683   15.581
 -13.00  258.081  216.807  337.063  269.736    2.207   16.007   16.159   16.047
 -12.00  266.379  217.531  343.915  272.052    2.176   16.372   16.516   16.388
 -11.00  271.877  220.353  349.960  273.517    2.254   16.587   16.740   16.590
 -10.00  274.233  225.643  355.132  274.247    2.461   16.643   16.824   16.644
  -9.00  273.293  233.389  359.388  274.522    2.780   16.538   16.770   16.547
  -8.00  269.131  243.159  362.709  274.866    3.174   16.280   16.587   16.308
  -7.00  262.100  254.172  365.103  276.000    3.602   15.895   16.297   15.943
  -6.00  252.851  265.437  366.593  278.429    4.024   15.416   15.933   15.482
  -5.00  242.347  275.896  367.221  282.015    4.409   14.897   15.535   14.968
  -4.00  231.830  284.548  367.032  286.216    4.730   14.396   15.153   14.456
  -3.00  222.728  290.519  366.073  290.523    4.967   13.983   14.839   14.016
  -2.00  216.464  293.117  364.382  294.582    5.106   13.718   14.637   13.725
  -1.00  214.149  291.847  361.987  298.160    5.138   13.648   14.583   13.649
   0.00  216.267  286.420  358.898  301.089    5.057   13.791   14.689   13.814
   1.00  222.515  276.759  355.117  303.239    4.863   14.133   14.946   14.193
   2.00  231.904  262.989  350.632  304.506    4.562   14.629   15.324   14.722
   3.00  243.062  245.441  345.428  304.804    4.163   15.221   15.780   15.327
   4.00  254.542  224.642  339.494  304.068    3.678   15.841   16.262   15.941
   5.00  265.048  201.302  332.826  302.257    3.124   16.429   16.723   16.507
   6.00  273.541  176.309  325.438  299.358    2.523   16.934   17.121   16.986
   7.00  279.289  150.726  317.365  295.387    1.896   17.320   17.423   17.346
   8.00  281.857  125.815  308.663  290.391    1.271   17.562   17.608   17.570
   9.00  281.091  103.124  299.411  284.448    0.692   17.651   17.664   17.651
  10.00  277.075   84.612  289.706  277.660    0.367   17.589   17.593   17.591
  11.00  270.080   72.569  279.660  270.150    0.672   17.388   17.401   17.400
  12.00  260.515   68.580  269.390  262.052    1.119   17.067   17.103   17.094
  13.00  248.867   71.798  259.017  253.507    1.533   16.651   16.722   16.695
  14.00  235.657   79.336  248.653  244.654    1.889   16.170   16.280   16.228
  15.00  221.397   88.431  238.404  235.624    2.183   15.651   15.802   15.719
  16.00  206.561   97.375  228.362  226.538    2.415   15.123   15.315   15.195
  17.00  191.564  105.311  218.603  217.501    2.589   14.614   14.842   14.682
  18.00  176.754  111.882  209.188  208.603    2.709   14.147   14.404   14.205
  19.00  162.408  117.000  200.164  199.917    2.781   13.741   14.020   13.786
  20.00  148.736  120.720  191.561  191.500    2.810   13.410   13.701   13.439
  21.00  135.884  123.169  183.399  183.398    2.800   13.161   13.455   13.177
  22.00  123.947  124.507  175.684  175.641    2.757   12.995   13.284   13.002
  23.00  112.975  124.902  168.416  168.250    2.685   12.909   13.185   12.910
  24.00  102.978  124.518  161.584  161.233    2.587   12.892   13.149   12.892
  25.00   93.942  123.506  155.173  154.595    2.469   12.933   13.167   12.934
  26.00   85.825  122.000  149.164  148.333    2.333   13.017   13.224   13.019
  27.00   78.571  120.119  143.533  142.436    2.184   13.128   13.309   13.132
  28.00   72.112  117.961  138.257  136.894    2.027   13.253   13.407   13.258
  29.00   66.374  115.610  133.308  131.689    1.864   13.378   13.507   13.383
  30.00   61.277  113.134  128.663  126.806    1.701   13.492   13.599   13.496
  31.00   56.743  110.586  124.294  122.224    1.542   13.587   13.674   13.589
  32.00   52.696  108.009  120.178  117.923    1.391   13.655   13.726   13.656
  33.00   49.068  105.434  116.293  113.884    1.253   13.692   13.749   13.692
  34.00   45.794  102.885  112.617  110.085    1.131   13.695   13.741   13.695
  35.00   42.820  100.378  109.130  106.508    1.030   13.661   13.700   13.662
  36.00   40.099   97.924  105.816  103.133    0.951   13.591   13.624   13.593
  37.00   37.592   95.528  102.658   99.942    0.897   13.486   13.516   13.490
  38.00   35.268   93.193   99.643   96.919    0.866   13.347   13.375   13.354
  39.00   33.102   90.920   96.758   94.048    0.855   13.177   13.205   13.187
  40.00   31.077   88.707   93.993   91.315    0.858   12.978   13.006   12.992
  41.00   29.177   86.552   91.338   88.709    0.872   12.754   12.783   12.771
  42.00   27.394   84.453   88.784   86.217    0.892   12.507   12.538   12.528
  43.00   25.721   82.405   86.326   83.830    0.913   12.240   12.274   12.266
  44.00   24.153   80.407   83.956   81.540    0.933   11.958   11.994   11.987
  45.00   22.688   78.455   81.669   79.338    0.951   11.663   11.701   11.696
  46.00   21.324   76.546   79.461   77.218    0.966   11.357   11.398   11.393
  47.00   20.061   74.679   77.327   75.174    0.975   11.044   11.087   11.082
  48.00   18.899   72.852   75.263   73.202    0.981   10.725   10.770   10.766
  49.00   17.837   71.063   73.267   71.297    0.982   10.404   10.450   10.447
