14E
Cross Section 14, Existing
14E.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  31.00    3.798   13.544   14.066   14.057    0.048    0.197    0.203    0.202
  32.00    3.326   13.227   13.639   13.628    0.045    0.183    0.188    0.188
  33.00    2.893   12.907   13.227   13.214    0.042    0.169    0.174    0.174
  34.00    2.496   12.584   12.829   12.815    0.040    0.156    0.161    0.161
  35.00    2.135   12.261   12.446   12.429    0.037    0.144    0.149    0.149
  36.00    1.808   11.940   12.076   12.057    0.035    0.133    0.138    0.137
  37.00    1.517   11.620   11.719   11.699    0.032    0.123    0.127    0.127
  38.00    1.263   11.304   11.375   11.354    0.030    0.113    0.117    0.117
  39.00    1.049   10.993   11.043   11.020    0.028    0.105    0.108    0.108
  40.00    0.882   10.687   10.723   10.699    0.026    0.096    0.100    0.099
  41.00    0.770   10.386   10.414   10.390    0.025    0.089    0.092    0.091
  42.00    0.718   10.091   10.117   10.092    0.023    0.082    0.085    0.084
  43.00    0.724    9.803    9.830    9.804    0.021    0.075    0.078    0.077
  44.00    0.772    9.522    9.554    9.527    0.020    0.069    0.072    0.071
  45.00    0.846    9.248    9.287    9.260    0.019    0.063    0.066    0.066
  46.00    0.933    8.981    9.030    9.002    0.017    0.058    0.061    0.060
  47.00    1.024    8.722    8.782    8.754    0.016    0.054    0.056    0.055
  48.00    1.114    8.470    8.542    8.515    0.015    0.049    0.052    0.051
  49.00    1.200    8.225    8.312    8.284    0.014    0.046    0.048    0.047
  50.00    1.282    7.987    8.089    8.061    0.013    0.042    0.044    0.043
