Section 18 Proposed
test
18P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
 -20.00   14.719   30.545   33.906   31.320    0.196    0.490    0.527    0.492
 -19.00   15.812   30.058   33.963   31.332    0.192    0.479    0.516    0.480
 -18.00   16.999   29.437   33.993   31.311    0.187    0.474    0.510    0.474
 -17.00   18.225   28.703   34.000   31.261    0.182    0.475    0.509    0.475
 -16.00   19.445   27.876   33.988   31.186    0.175    0.480    0.511    0.481
 -15.00   20.625   26.978   33.959   31.087    0.169    0.489    0.517    0.490
 -14.00   21.743   26.032   33.918   30.971    0.163    0.500    0.525    0.501
 -13.00   22.781   25.060   33.867   30.840    0.157    0.512    0.535    0.513
 -12.00   23.729   24.084   33.810   30.698    0.151    0.524    0.546    0.526
 -11.00   24.583   23.125   33.751   30.550    0.147    0.537    0.556    0.538
 -10.00   25.342   22.202   33.692   30.398    0.144    0.549    0.567    0.550
  -9.00   26.008   21.331   33.636   30.247    0.141    0.560    0.578    0.561
  -8.00   26.586   20.525   33.587   30.101    0.140    0.571    0.587    0.571
  -7.00   27.084   19.794   33.546   29.964    0.140    0.580    0.597    0.581
  -6.00   27.509   19.145   33.516   29.838    0.140    0.590    0.606    0.590
  -5.00   27.873   18.581   33.499   29.728    0.142    0.599    0.615    0.599
  -4.00   28.185   18.099   33.496   29.638    0.144    0.608    0.624    0.608
  -3.00   28.455   17.695   33.508   29.569    0.146    0.617    0.634    0.618
  -2.00   28.694   17.361   33.537   29.526    0.148    0.627    0.644    0.627
  -1.00   28.911   17.087   33.583   29.511    0.151    0.637    0.655    0.638
   0.00   29.114   16.864   33.646   29.525    0.153    0.649    0.667    0.650
   1.00   29.310   16.683   33.726   29.571    0.154    0.662    0.680    0.663
   2.00   29.503   16.536   33.821   29.648    0.156    0.676    0.694    0.677
   3.00   29.694   16.418   33.931   29.758    0.156    0.691    0.708    0.693
   4.00   29.884   16.329   34.054   29.898    0.156    0.707    0.724    0.709
   5.00   30.067   16.273   34.188   30.067    0.154    0.724    0.741    0.726
   6.00   30.237   16.257   34.331   30.263    0.152    0.742    0.757    0.744
   7.00   30.384   16.296   34.479   30.480    0.150    0.759    0.774    0.761
   8.00   30.495   16.407   34.629   30.716    0.146    0.776    0.790    0.778
   9.00   30.555   16.609   34.778   30.963    0.142    0.792    0.805    0.793
  10.00   30.547   16.923   34.921   31.218    0.138    0.806    0.818    0.807
  11.00   30.453   17.364   35.055   31.473    0.134    0.818    0.829    0.819
  12.00   30.254   17.944   35.175   31.722    0.130    0.827    0.837    0.827
  13.00   29.934   18.666   35.277   31.959    0.127    0.833    0.843    0.833
  14.00   29.478   19.524   35.357   32.178    0.126    0.835    0.845    0.835
  15.00   28.872   20.501   35.410   32.372    0.126    0.834    0.843    0.834
  16.00   28.108   21.574   35.433   32.536    0.129    0.828    0.838    0.828
  17.00   27.181   22.713   35.421   32.665    0.133    0.818    0.829    0.819
  18.00   26.092   23.884   35.373   32.755    0.139    0.804    0.816    0.805
  19.00   24.847   25.052   35.284   32.801    0.145    0.787    0.800    0.789
  20.00   23.458   26.182   35.154   32.800    0.153    0.766    0.781    0.768
  21.00   21.943   27.241   34.980   32.750    0.160    0.742    0.759    0.746
  22.00   20.327   28.198   34.761   32.650    0.167    0.717    0.736    0.721
  23.00   18.642   29.028   34.498   32.499    0.173    0.691    0.713    0.695
  24.00   16.924   29.708   34.191   32.297    0.178    0.665    0.689    0.670
  25.00   15.222   30.222   33.839   32.044    0.181    0.641    0.666    0.645
  26.00   13.591   30.560   33.446   31.742    0.183    0.619    0.645    0.622
  27.00   12.101   30.713   33.011   31.392    0.184    0.600    0.627    0.602
  28.00   10.833   30.682   32.539   30.998    0.182    0.585    0.612    0.586
  29.00    9.874   30.470   32.030   30.561    0.179    0.574    0.602    0.575
  30.00    9.300   30.083   31.487   30.085    0.174    0.569    0.595    0.569
  31.00    9.143   29.532   30.915   29.573    0.168    0.567    0.592    0.567
  32.00    9.370   28.831   30.315   29.029    0.161    0.570    0.593    0.571
  33.00    9.893   27.995   29.692   28.456    0.153    0.577    0.597    0.577
  34.00   10.608   27.041   29.048   27.858    0.144    0.585    0.603    0.586
  35.00   11.419   25.988   28.386   27.238    0.135    0.595    0.610    0.596
  36.00   12.255   24.853   27.710   26.601    0.125    0.606    0.619    0.607
  37.00   13.065   23.656   27.024   25.950    0.114    0.617    0.628    0.618
  38.00   13.817   22.413   26.330   25.288    0.104    0.628    0.636    0.629
  39.00   14.489   21.143   25.631   24.618    0.095    0.637    0.644    0.638
  40.00   15.069   19.861   24.931   23.944    0.085    0.645    0.650    0.645
  41.00   15.553   18.581   24.231   23.269    0.076    0.651    0.655    0.651
  42.00   15.937   17.317   23.535   22.596    0.068    0.655    0.659    0.655
  43.00   16.226   16.080   22.844   21.926    0.061    0.658    0.660    0.658
  44.00   16.422   14.880   22.161   21.263    0.055    0.658    0.660    0.658
  45.00   16.532   13.726   21.487   20.608    0.051    0.656    0.658    0.656
  46.00   16.562   12.625   20.825   19.962    0.047    0.653    0.655    0.653
  47.00   16.519   11.583   20.175   19.329    0.044    0.648    0.649    0.648
  48.00   16.412   10.604   19.539   18.708    0.043    0.641    0.643    0.642
  49.00   16.247    9.691   18.918   18.101    0.042    0.633    0.635    0.634
  50.00   16.033    8.848   18.313   17.509    0.042    0.624    0.625    0.625
  51.00   15.776    8.077   17.723   16.932    0.042    0.614    0.615    0.614
  52.00   15.483    7.377   17.150   16.372    0.043    0.602    0.604    0.603
  53.00   15.160    6.750   16.595   15.828    0.044    0.590    0.592    0.591
  54.00   14.813    6.196   16.056   15.301    0.044    0.577    0.579    0.578
  55.00   14.447    5.712   15.535   14.791    0.045    0.564    0.566    0.565
  56.00   14.066    5.298   15.031   14.298    0.045    0.550    0.552    0.551
  57.00   13.676    4.950   14.544   13.822    0.045    0.536    0.538    0.537
  58.00   13.279    4.664   14.074   13.362    0.045    0.522    0.524    0.523
  59.00   12.879    4.435   13.621   12.919    0.045    0.507    0.509    0.509
  60.00   12.478    4.257   13.184   12.492    0.045    0.493    0.495    0.494
  61.00   12.079    4.123   12.764   12.081    0.045    0.478    0.480    0.480
  62.00   11.685    4.025   12.358   11.685    0.044    0.464    0.466    0.466
  63.00   11.295    3.958   11.968   11.305    0.044    0.450    0.452    0.452
  64.00   10.913    3.914   11.593   10.939    0.043    0.436    0.438    0.438
  65.00   10.538    3.888   11.232   10.587    0.042    0.422    0.424    0.424
  66.00   10.172    3.874   10.885   10.248    0.041    0.408    0.410    0.410
  67.00    9.816    3.869   10.551    9.923    0.040    0.395    0.397    0.397
  68.00    9.471    3.869   10.230    9.611    0.039    0.382    0.384    0.384
  69.00    9.135    3.871    9.922    9.311    0.038    0.370    0.372    0.372
  70.00    8.811    3.875    9.625    9.022    0.037    0.357    0.359    0.359
  71.00    8.497    3.878    9.340    8.745    0.036    0.345    0.347    0.347
  72.00    8.194    3.878    9.066    8.479    0.035    0.334    0.336    0.336
  73.00    7.902    3.877    8.802    8.223    0.034    0.323    0.324    0.324
  74.00    7.621    3.872    8.548    7.978    0.033    0.312    0.314    0.314
  75.00    7.350    3.865    8.304    7.742    0.032    0.301    0.303    0.303
  76.00    7.090    3.854    8.070    7.515    0.031    0.291    0.293    0.293
  77.00    6.840    3.840    7.844    7.296    0.029    0.281    0.283    0.283
  78.00    6.600    3.822    7.627    7.087    0.028    0.272    0.273    0.273
  79.00    6.370    3.802    7.418    6.885    0.027    0.263    0.264    0.264
  80.00    6.149    3.778    7.217    6.691    0.026    0.254    0.255    0.255
  81.00    5.937    3.752    7.023    6.504    0.026    0.245    0.247    0.247
  82.00    5.733    3.724    6.837    6.325    0.025    0.237    0.239    0.239
  83.00    5.538    3.693    6.657    6.152    0.024    0.229    0.231    0.231
  84.00    5.351    3.661    6.484    5.986    0.023    0.222    0.223    0.223
  85.00    5.172    3.626    6.317    5.825    0.022    0.214    0.216    0.216
  86.00    5.001    3.590    6.156    5.671    0.021    0.207    0.208    0.208
  87.00    4.836    3.552    6.001    5.523    0.020    0.201    0.202    0.202
  88.00    4.679    3.514    5.851    5.379    0.020    0.194    0.195    0.195
  89.00    4.528    3.474    5.707    5.241    0.019    0.188    0.189    0.189
  90.00    4.383    3.433    5.567    5.108    0.018    0.182    0.183    0.183
  91.00    4.244    3.391    5.433    4.980    0.017    0.176    0.177    0.177
  92.00    4.111    3.349    5.303    4.856    0.017    0.170    0.171    0.171
  93.00    3.984    3.307    5.177    4.736    0.016    0.165    0.166    0.166
  94.00    3.861    3.264    5.056    4.621    0.016    0.160    0.161    0.160
  95.00    3.744    3.221    4.939    4.509    0.015    0.155    0.155    0.155
  96.00    3.632    3.177    4.826    4.402    0.014    0.150    0.151    0.151
  97.00    3.524    3.134    4.716    4.298    0.014    0.145    0.146    0.146
  98.00    3.420    3.091    4.610    4.197    0.013    0.141    0.142    0.141
  99.00    3.321    3.048    4.508    4.100    0.013    0.137    0.137    0.137
 100.00    3.226    3.005    4.408    4.006    0.012    0.132    0.133    0.133
